dtg,device_id,rssi,tx_power,lat,lon,accuracy,packets_received,address,adv_flags,device_name,device_type,first_seen,last_seen,msd_key,msd_field,service_uuids,service_data,days_seen,total_seen
2020-06-19 12:41:54,513,-89,,51.3629071,7.4606123,610.4600219726562,3,0B:63:EA:E8:49:6B,26.0,,,1592570508,1592570642,,,fd6f,fd6f:aaa5d1ab7190f31adcfd3fe1cf21851324d5828e,1,134
2020-06-19 12:42:07,513,-88,,51.3629071,7.4606123,756.0599975585938,7,0B:63:EA:E8:49:6B,26.0,,,1592570508,1592570642,,,fd6f,fd6f:aaa5d1ab7190f31adcfd3fe1cf21851324d5828e,1,134
2020-06-19 12:42:16,513,-90,,51.3629071,7.4606123,886.4760131835938,4,0B:63:EA:E8:49:6B,26.0,,,1592570508,1592570642,,,fd6f,fd6f:aaa5d1ab7190f31adcfd3fe1cf21851324d5828e,1,134
2020-06-19 12:42:23,513,-91,,51.3629071,7.4606123,985.4769897460938,4,0B:63:EA:E8:49:6B,26.0,,,1592570508,1592570642,,,fd6f,fd6f:aaa5d1ab7190f31adcfd3fe1cf21851324d5828e,1,134
2020-06-19 12:42:36,513,-88,,51.3629071,7.4606123,985.4769897460938,9,0B:63:EA:E8:49:6B,26.0,,,1592570508,1592570642,,,fd6f,fd6f:aaa5d1ab7190f31adcfd3fe1cf21851324d5828e,1,134
2020-06-19 12:42:40,513,-94,,51.3629071,7.4606123,1278.2569580078125,3,0B:63:EA:E8:49:6B,26.0,,,1592570508,1592570642,,,fd6f,fd6f:aaa5d1ab7190f31adcfd3fe1cf21851324d5828e,1,134
2020-06-19 12:42:52,513,-97,,51.3629071,7.4606123,1378.2979736328125,5,0B:63:EA:E8:49:6B,26.0,,,1592570508,1592570642,,,fd6f,fd6f:aaa5d1ab7190f31adcfd3fe1cf21851324d5828e,1,134
2020-06-19 12:43:04,513,-92,,51.3629071,7.4606123,1540.9610595703125,2,0B:63:EA:E8:49:6B,26.0,,,1592570508,1592570642,,,fd6f,fd6f:aaa5d1ab7190f31adcfd3fe1cf21851324d5828e,1,134
2020-06-19 12:43:16,513,-88,,51.3629071,7.4606123,1540.9610595703125,6,0B:63:EA:E8:49:6B,26.0,,,1592570508,1592570642,,,fd6f,fd6f:aaa5d1ab7190f31adcfd3fe1cf21851324d5828e,1,134
2020-06-19 12:43:25,513,-91,,51.3629071,7.4606123,1672.9630126953125,4,0B:63:EA:E8:49:6B,26.0,,,1592570508,1592570642,,,fd6f,fd6f:aaa5d1ab7190f31adcfd3fe1cf21851324d5828e,1,134
2020-06-19 12:43:29,513,-93,,51.3629071,7.4606123,1868.6390380859375,2,0B:63:EA:E8:49:6B,26.0,,,1592570508,1592570642,,,fd6f,fd6f:aaa5d1ab7190f31adcfd3fe1cf21851324d5828e,1,134
2020-06-19 12:43:46,513,-87,,51.3629071,7.4606123,2063.197021484375,12,0B:63:EA:E8:49:6B,26.0,,,1592570508,1592570642,,,fd6f,fd6f:aaa5d1ab7190f31adcfd3fe1cf21851324d5828e,1,134
2020-06-19 12:43:49,513,-85,,51.3629071,7.4606123,2063.197021484375,4,0B:63:EA:E8:49:6B,26.0,,,1592570508,1592570642,,,fd6f,fd6f:aaa5d1ab7190f31adcfd3fe1cf21851324d5828e,1,134
2020-06-19 12:44:02,513,-88,,51.3629071,7.4606123,2259.2890625,6,0B:63:EA:E8:49:6B,26.0,,,1592570508,1592570642,,,fd6f,fd6f:aaa5d1ab7190f31adcfd3fe1cf21851324d5828e,1,134
2020-06-19 12:41:54,515,-90,,51.3629071,7.4606123,610.4600219726562,2,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:42:07,515,-82,,51.3629071,7.4606123,610.4600219726562,3,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:42:15,515,-82,,51.3629071,7.4606123,886.4760131835938,2,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:42:23,515,-88,,51.3629071,7.4606123,886.4760131835938,2,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:42:31,515,-90,,51.3629071,7.4606123,985.4769897460938,1,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:42:44,515,-87,,51.3629071,7.4606123,1278.2569580078125,4,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:42:52,515,-86,,51.3629071,7.4606123,1278.2569580078125,1,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:43:04,515,-86,,51.3629071,7.4606123,1540.9610595703125,3,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:43:12,515,-92,,51.3629071,7.4606123,1672.9630126953125,2,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:43:21,515,-86,,51.3629071,7.4606123,1672.9630126953125,3,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:43:33,515,-95,,51.3629071,7.4606123,1672.9630126953125,1,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:43:46,515,-90,,51.3629071,7.4606123,1868.6390380859375,3,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:43:50,515,-89,,51.3629071,7.4606123,2063.197021484375,4,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:44:06,515,-81,,51.3629071,7.4606123,2390.069091796875,5,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:44:15,515,-85,,51.3629071,7.4606123,2390.069091796875,3,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:44:23,515,-79,,51.3629071,7.4606123,2488.778076171875,3,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:44:35,515,-78,,51.3629071,7.4606123,2650.966064453125,3,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:44:39,515,-89,,51.3629071,7.4606123,2650.966064453125,3,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:44:56,515,-82,,51.3629071,7.4606123,2846.759033203125,4,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:45:04,515,-87,,51.3629071,7.4606123,3150.594970703125,2,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:45:16,515,-80,,51.3629071,7.4606123,3150.594970703125,3,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:45:24,515,-78,,51.3629071,7.4606123,3312.69189453125,1,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:45:36,515,-80,,51.3629071,7.4606123,3443.22509765625,4,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:45:57,515,-78,,51.3629071,7.4606123,3704.694091796875,5,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:46:05,515,-88,,51.3629071,7.4606123,3915.033935546875,2,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:46:13,515,-81,,51.3629071,7.4606123,3915.033935546875,3,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:46:26,515,-80,,51.3629071,7.4606123,4111.2822265625,3,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:46:42,515,-88,,51.4491302,7.5721956,899.9990234375,6,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:46:54,515,-86,,51.4491302,7.5721956,899.9990234375,5,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:47:02,515,-91,,51.4491302,7.5721956,899.9990234375,2,41:EF:36:5F:53:BF,,,,1592570508,1592570822,,,fd6f,fd6f:b7fd60b2ce6acc69aac0ed831d7cd2bf82957621,1,314
2020-06-19 12:41:55,486,-84,,51.3629071,7.4606123,610.4600219726562,7,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:42:07,486,-85,,51.3629071,7.4606123,756.0599975585938,2,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:42:15,486,-88,,51.3629071,7.4606123,756.0599975585938,4,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:42:23,486,-87,,51.3629071,7.4606123,886.4760131835938,5,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:42:35,486,-86,,51.3629071,7.4606123,1115.93896484375,7,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:42:44,486,-91,,51.3629071,7.4606123,1278.2569580078125,4,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:42:56,486,-88,,51.3629071,7.4606123,1278.2569580078125,2,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:43:04,486,-87,,51.3629071,7.4606123,1378.2979736328125,3,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:43:17,486,-87,,51.3629071,7.4606123,1540.9610595703125,4,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:43:25,486,-86,,51.3629071,7.4606123,1672.9630126953125,5,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:43:37,486,-82,,51.3629071,7.4606123,1868.6390380859375,5,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:43:46,486,-84,,51.3629071,7.4606123,1868.6390380859375,9,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:43:54,486,-89,,51.3629071,7.4606123,2063.197021484375,1,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:44:06,486,-87,,51.3629071,7.4606123,2390.069091796875,6,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:44:15,486,-84,,51.3629071,7.4606123,2390.069091796875,6,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:44:27,486,-86,,51.3629071,7.4606123,2488.778076171875,8,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:44:35,486,-84,,51.3629071,7.4606123,2650.966064453125,5,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:44:47,486,-89,,51.3629071,7.4606123,2846.759033203125,3,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:44:56,486,-84,,51.3629071,7.4606123,2846.759033203125,8,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:45:04,486,-86,,51.3629071,7.4606123,2985.131103515625,4,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:45:12,486,-100,,51.3629071,7.4606123,3150.594970703125,1,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:45:24,486,-86,,51.3629071,7.4606123,3312.69189453125,4,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:45:37,486,-84,,51.3629071,7.4606123,3443.22509765625,7,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:45:45,486,-86,,51.3629071,7.4606123,3573.589111328125,2,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:45:53,486,-87,,51.3629071,7.4606123,3704.694091796875,5,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:46:05,486,-88,,51.3629071,7.4606123,3915.033935546875,5,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:46:13,486,-87,,51.3629071,7.4606123,3915.033935546875,2,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:46:25,486,-84,,51.3629071,7.4606123,4111.2822265625,4,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:46:30,486,-84,,51.4491302,7.5721956,899.9990234375,4,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:46:42,486,-87,,51.4491302,7.5721956,899.9990234375,6,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:46:54,486,-88,,51.4491302,7.5721956,899.9990234375,4,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:47:06,486,-86,,51.4491302,7.5721956,899.9990234375,5,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:47:15,486,-81,,51.4571855,7.5765859,1337.0,2,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:47:27,486,-83,,51.4644602,7.5790772,1186.0,4,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:47:36,486,-85,,51.4644602,7.5790772,1186.0,4,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:47:44,486,-86,,51.4680975,7.5803229,1186.0,3,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:47:56,486,-85,,51.4726593,7.5803648,2018.0,6,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:48:04,486,-80,,51.4726593,7.5803648,2018.0,6,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:48:16,486,-85,,51.4755543,7.5808835,2018.0,6,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:48:20,486,-87,,51.4755543,7.5808835,2018.0,2,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:48:32,486,-86,,51.4755543,7.5808835,2018.0,2,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:48:45,486,-88,,51.4848686,7.5709384,1200.0,7,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:48:49,486,-93,,51.4848686,7.5709384,1200.0,1,12:A6:92:13:BD:C2,26.0,,,1592570507,1592570929,,,fd6f,fd6f:3f571d5bda349d4fd8a70e26f5443ae0adb9add8,1,422
2020-06-19 12:41:54,491,-87,,51.3629071,7.4606123,610.4600219726562,7,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:42:07,491,-84,,51.3629071,7.4606123,610.4600219726562,6,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:42:15,491,-82,,51.3629071,7.4606123,886.4760131835938,7,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:42:19,491,-82,,51.3629071,7.4606123,886.4760131835938,2,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:42:35,491,-81,,51.3629071,7.4606123,1115.93896484375,7,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:42:44,491,-80,,51.3629071,7.4606123,1278.2569580078125,5,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:42:56,491,-81,,51.3629071,7.4606123,1278.2569580078125,7,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:43:04,491,-79,,51.3629071,7.4606123,1540.9610595703125,4,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:43:17,491,-78,,51.3629071,7.4606123,1672.9630126953125,7,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:43:24,491,-78,,51.3629071,7.4606123,1672.9630126953125,5,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:43:33,491,-76,,51.3629071,7.4606123,1868.6390380859375,5,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:43:46,491,-83,,51.3629071,7.4606123,2063.197021484375,10,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:43:50,491,-82,,51.3629071,7.4606123,2063.197021484375,6,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:44:01,491,-82,,51.3629071,7.4606123,2063.197021484375,5,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:44:14,491,-79,,51.3629071,7.4606123,2259.2890625,3,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:44:26,491,-82,,51.3629071,7.4606123,2650.966064453125,5,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:44:35,491,-82,,51.3629071,7.4606123,2650.966064453125,5,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:44:44,491,-82,,51.3629071,7.4606123,2846.759033203125,6,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:44:56,491,-77,,51.3629071,7.4606123,2846.759033203125,5,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:45:04,491,-86,,51.3629071,7.4606123,2985.131103515625,6,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:45:16,491,-81,,51.3629071,7.4606123,3150.594970703125,9,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:45:24,491,-77,,51.3629071,7.4606123,3312.69189453125,4,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:45:36,491,-79,,51.3629071,7.4606123,3443.22509765625,4,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:45:45,491,-88,,51.3629071,7.4606123,3573.589111328125,3,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:45:53,491,-82,,51.3629071,7.4606123,3704.694091796875,7,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:46:05,491,-83,,51.3629071,7.4606123,3915.033935546875,6,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:46:14,491,-87,,51.3629071,7.4606123,3915.033935546875,3,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:46:17,491,-87,,51.3629071,7.4606123,4111.2822265625,1,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:46:30,491,-86,,51.3629071,7.4606123,4111.2822265625,3,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:46:46,491,-79,,51.4491302,7.5721956,899.9990234375,5,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
2020-06-19 12:46:54,491,-83,,51.4491302,7.5721956,899.9990234375,4,13:6F:DA:7F:C4:3F,26.0,,,1592570507,1592571130,,,fd6f,fd6f:198f2e52cb5f7d344c266228fe58d276aa6b6fb1,1,623
